8.428000e-04 9.000000e+00 
8.528000e-04 9.000000e+00 
8.628000e-04 9.000000e+00 
8.728000e-04 9.000000e+00 
8.828000e-04 9.000000e+00 
8.928000e-04 9.000000e+00 
9.028000e-04 9.000000e+00 
9.128000e-04 9.000000e+00 
9.228000e-04 9.000000e+00 
9.328000e-04 9.000000e+00 
9.428000e-04 9.000000e+00 
9.528000e-04 9.000000e+00 
9.628000e-04 9.000000e+00 
9.728000e-04 9.000000e+00 
9.828000e-04 9.000000e+00 
9.928000e-04 9.000000e+00 
1.002800e-03 9.000000e+00 
1.012800e-03 9.000000e+00 
1.022800e-03 9.000000e+00 
1.032800e-03 9.000000e+00 
1.042800e-03 9.000000e+00 
1.052800e-03 9.000000e+00 
1.062800e-03 9.000000e+00 
1.072800e-03 9.000000e+00 
1.082800e-03 9.000000e+00 
1.092800e-03 9.000000e+00 
1.102800e-03 9.000000e+00 
1.112800e-03 9.000000e+00 
1.122800e-03 9.000000e+00 
1.132800e-03 9.000000e+00 
1.142800e-03 9.000000e+00 
1.152800e-03 9.000000e+00 
1.162800e-03 9.000000e+00 
1.172800e-03 9.000000e+00 
1.182800e-03 9.000000e+00 
1.192800e-03 9.000000e+00 
1.202800e-03 9.000000e+00 
1.212800e-03 9.000000e+00 
1.222800e-03 9.000000e+00 
1.232800e-03 9.000000e+00 
1.242800e-03 9.000000e+00 
1.252800e-03 9.000000e+00 
1.262800e-03 9.000000e+00 
1.272800e-03 9.000000e+00 
1.282800e-03 9.000000e+00 
1.292800e-03 9.000000e+00 
1.302800e-03 9.000000e+00 
1.312800e-03 9.000000e+00 
1.322800e-03 9.000000e+00 
1.332800e-03 9.000000e+00 
1.342800e-03 9.000000e+00 
1.352800e-03 9.000000e+00 
1.362800e-03 9.000000e+00 
1.372800e-03 9.000000e+00 
1.382800e-03 9.000000e+00 
1.392800e-03 9.000000e+00 
1.402800e-03 9.000000e+00 
1.412800e-03 9.000000e+00 
1.422800e-03 9.000000e+00 
1.432800e-03 9.000000e+00 
1.442800e-03 9.000000e+00 
1.452800e-03 9.000000e+00 
1.462800e-03 9.000000e+00 
1.472800e-03 9.000000e+00 
1.482800e-03 9.000000e+00 
1.492800e-03 9.000000e+00 
1.502800e-03 9.000000e+00 
1.512800e-03 9.000000e+00 
1.522800e-03 9.000000e+00 
1.532800e-03 9.000000e+00 
1.542800e-03 9.000000e+00 
1.552800e-03 9.000000e+00 
1.562800e-03 9.000000e+00 
1.572800e-03 9.000000e+00 
1.582800e-03 9.000000e+00 
1.592800e-03 9.000000e+00 
1.602800e-03 9.000000e+00 
1.612800e-03 9.000000e+00 
1.622800e-03 9.000000e+00 
1.632800e-03 9.000000e+00 
1.642800e-03 9.000000e+00 
1.652800e-03 9.000000e+00 
1.662800e-03 9.000000e+00 
1.672800e-03 9.000000e+00 
1.682800e-03 9.000000e+00 
1.692800e-03 9.000000e+00 
1.702800e-03 9.000000e+00 
1.712800e-03 9.000000e+00 
1.722800e-03 9.000000e+00 
1.732800e-03 9.000000e+00 
1.742800e-03 9.000000e+00 
1.752800e-03 9.000000e+00 
1.762800e-03 9.000000e+00 
1.772800e-03 9.000000e+00 
1.782800e-03 9.000000e+00 
1.792800e-03 9.000000e+00 
1.802800e-03 9.000000e+00 
1.812800e-03 9.000000e+00 
1.822800e-03 9.000000e+00 
1.832800e-03 9.000000e+00 
1.842800e-03 9.000000e+00 
1.852800e-03 9.000000e+00 
1.862800e-03 9.000000e+00 
1.872800e-03 9.000000e+00 
1.882800e-03 9.000000e+00 
1.892800e-03 9.000000e+00 
1.902800e-03 9.000000e+00 
1.912800e-03 9.000000e+00 
1.922800e-03 9.000000e+00 
1.932800e-03 9.000000e+00 
1.942800e-03 9.000000e+00 
1.952800e-03 9.000000e+00 
1.962800e-03 9.000000e+00 
1.972800e-03 9.000000e+00 
1.982800e-03 9.000000e+00 
1.992800e-03 9.000000e+00 
2.000000e-03 9.000000e+00 
